0.0722917	10.4964	0.0176306
0.196875	9.9191	0.00862858
0.321458	8.59623	0.00621914
0.446042	6.83761	0.00469454
0.570625	5.04833	0.00356163
0.695208	3.54471	0.00270148
0.819792	2.39848	0.00204509
0.944375	1.57677	0.00154423
1.06896	1.01841	0.00116606
1.19354	0.649892	0.000881264
1.31812	0.408539	0.000664758
1.44271	0.254517	0.000501414
1.56729	0.157772	0.000378709
1.69188	0.0970925	0.000285909
1.81646	0.0599534	0.00021678
1.94104	0.03667	0.000163997
2.06563	0.0221224	0.000123465
2.19021	0.0133138	9.30117e-05
2.31479	0.00802207	7.02236e-05
2.43938	0.0048874	5.33857e-05
2.56396	0.00300103	4.0805e-05
2.68854	0.00174884	3.04232e-05
2.81312	0.00106404	2.31936e-05
2.93771	0.000616496	1.72733e-05
