-7.95031	0.00644	0.00185907
-7.85093	0.00805	0.0020785
-7.75155	0.0118067	0.00251719
-7.65217	0.00751333	0.00200802
-7.5528	0.0155633	0.00289004
-7.45342	0.0107333	0.00240005
-7.35404	0.02093	0.00335148
-7.25466	0.0300533	0.00401605
-7.15528	0.03864	0.00455377
-7.0559	0.0397133	0.00461658
-6.95652	0.0584967	0.00560296
-6.85714	0.06762	0.00602407
-6.75776	0.0923067	0.00703832
-6.65839	0.113237	0.00779553
-6.55901	0.152413	0.00904407
-6.45963	0.17549	0.00970462
-6.36025	0.213057	0.010693
-6.26087	0.24633	0.0114977
-6.16149	0.310193	0.0129023
-6.06211	0.362787	0.0139533
-5.96273	0.453483	0.0156003
-5.86335	0.561353	0.0173568
-5.76398	0.63917	0.0185208
-5.6646	0.827003	0.0210672
-5.56522	0.981027	0.0229452
-5.46584	1.19033	0.0252747
-5.36646	1.41358	0.0275431
-5.26708	1.78012	0.0309085
-5.1677	2.04094	0.0330954
-5.06832	2.49443	0.0365879
-4.96894	2.92698	0.0396335
-4.86957	3.51195	0.0434136
-4.77019	4.13502	0.0471076
-4.67081	4.83698	0.0509494
-4.57143	5.49439	0.0543015
-4.47205	6.58275	0.0594369
-4.37267	7.37809	0.0629252
-4.27329	8.394	0.0671177
-4.17391	9.47431	0.071306
-4.07453	10.5514	0.0752502
-3.97516	11.5931	0.0788772
-3.87578	12.9095	0.0832353
-3.7764	13.8074	0.0860811
-3.67702	15.2209	0.0903801
-3.57764	16.5207	0.0941602
-3.47826	17.4615	0.096804
-3.37888	18.8477	0.100573
-3.2795	19.7155	0.102862
-3.18012	20.8661	0.105821
-3.08075	22.0447	0.108769
-2.98137	22.8631	0.110769
-2.88199	23.6214	0.112591
-2.78261	24.6008	0.114902
-2.68323	25.2808	0.116479
-2.58385	25.8292	0.117736
-2.48447	26.2988	0.118801
-2.38509	26.3595	0.118938
-2.28571	26.7051	0.119715
-2.18634	26.7797	0.119882
-2.08696	26.7067	0.119719
-1.98758	26.623	0.119531
-1.8882	26.2511	0.118693
-1.78882	25.9033	0.117904
-1.68944	25.4015	0.116757
-1.59006	25.05	0.115946
-1.49068	24.0872	0.113696
-1.3913	23.5935	0.112525
-1.29193	22.5964	0.110121
-1.19255	22.3114	0.109425
-1.09317	21.3175	0.10696
-0.993789	20.7905	0.105629
-0.89441	19.9549	0.103485
-0.795031	19.144	0.10136
-0.695652	18.6202	0.0999642
-0.596273	18.0572	0.0984414
-0.496894	17.366	0.0965389
-0.397516	16.9114	0.095267
-0.298137	16.8218	0.0950143
-0.198758	16.4166	0.093863
-0.0993789	16.0678	0.0928604
-9.85323e-16	16.0995	0.0929518
0.0993789	16.2739	0.093454
0.198758	16.2352	0.093343
0.298137	16.7295	0.0947532
0.397516	17.0011	0.0955191
0.496894	17.3322	0.0964448
0.596273	17.8318	0.0978251
0.695652	18.5467	0.0997666
0.795031	19.2298	0.101587
0.89441	19.7874	0.10305
0.993789	20.5484	0.105013
1.09317	21.4447	0.107278
1.19255	21.9894	0.108632
1.29193	22.6538	0.110261
1.3913	23.4566	0.112198
1.49068	24.1473	0.113838
1.59006	24.5917	0.114881
1.68944	25.4788	0.116934
1.78882	26.1663	0.118501
1.8882	26.1813	0.118535
1.98758	26.3702	0.118962
2.08696	26.697	0.119697
2.18634	26.7459	0.119807
2.28571	26.3825	0.11899
2.38509	26.3686	0.118959
2.48447	26.1314	0.118422
2.58385	25.709	0.117461
2.68323	25.1702	0.116224
2.78261	24.3212	0.114247
2.88199	23.8607	0.11316
2.98137	22.935	0.110943
3.08075	21.9835	0.108618
3.18012	20.9118	0.105937
3.2795	19.7848	0.103043
3.37888	18.5493	0.0997738
3.47826	17.5694	0.0971026
3.57764	16.071	0.0928697
3.67702	15.0707	0.0899329
3.7764	14.0628	0.0868737
3.87578	12.9267	0.0832906
3.97516	11.5024	0.0785681
4.07453	10.399	0.0747047
4.17391	9.42065	0.0711038
4.27329	8.31404	0.0667972
4.37267	7.43283	0.0631582
4.47205	6.42122	0.0587031
4.57143	5.57221	0.0546847
4.67081	4.76453	0.0505664
4.77019	4.047	0.0466036
4.86957	3.48565	0.0432508
4.96894	2.898	0.0394368
5.06832	2.46115	0.0363431
5.1677	2.04631	0.0331389
5.26708	1.69533	0.0301633
5.36646	1.45812	0.0279737
5.46584	1.21072	0.0254903
5.56522	0.972977	0.0228509
5.6646	0.815733	0.0209231
5.76398	0.66332	0.0188675
5.86335	0.57477	0.017563
5.96273	0.44758	0.0154984
6.06211	0.356883	0.0138393
6.16149	0.28175	0.0122966
6.26087	0.23506	0.0112316
6.36025	0.21413	0.0107199
6.45963	0.179783	0.00982261
6.55901	0.129337	0.00833131
6.65839	0.110553	0.00770262
6.75776	0.0944533	0.00711969
6.85714	0.0735233	0.00628152
6.95652	0.0456167	0.00494782
7.0559	0.04669	0.00500569
7.15528	0.0391767	0.00458528
7.25466	0.0236133	0.00355984
7.35404	0.0187833	0.00317496
7.45342	0.0220033	0.00343634
7.5528	0.0123433	0.00257376
7.65217	0.0155633	0.00289004
7.75155	0.0101967	0.00233928
7.85093	0.00644	0.00185907
7.95031	0.00751333	0.00200802
