0.0722917	0.467896	0.00429213
0.196875	1.21386	0.00419397
0.321458	1.79031	0.00398475
0.446042	2.12075	0.0036819
0.570625	2.2022	0.00331727
0.695208	2.0571	0.00290473
0.819792	1.76777	0.00247965
0.944375	1.40931	0.00206269
1.06896	1.05643	0.00167852
1.19354	0.755821	0.00134349
1.31812	0.518528	0.00105882
1.44271	0.344141	0.000824453
1.56729	0.223152	0.000636881
1.69188	0.141137	0.000487464
1.81646	0.0881999	0.00037184
1.94104	0.055176	0.000284483
2.06563	0.0339732	0.000216378
2.19021	0.0206073	0.000163644
2.31479	0.0128092	0.000125487
2.43938	0.00787653	9.58591e-05
2.56396	0.00474214	7.25351e-05
2.68854	0.00286771	5.5082e-05
2.81312	0.00181377	4.28257e-05
2.93771	0.00103763	3.16939e-05
