-7.95031	0.000134167	5.47733e-05
-7.85093	0.000178889	6.32468e-05
-7.75155	0.000380139	9.21972e-05
-7.65217	0.00020125	6.70833e-05
-7.5528	0.000559028	0.000111806
-7.45342	0.00107333	0.000154922
-7.35404	0.00116278	0.000161248
-7.25466	0.00172181	0.000196218
-7.15528	0.002415	0.000232383
-7.0559	0.00283986	0.000251997
-6.95652	0.00371194	0.000288103
-6.85714	0.00543375	0.000348575
-6.75776	0.00574681	0.000358476
-6.65839	0.00822889	0.00042896
-6.55901	0.00905625	0.000450009
-6.45963	0.0128353	0.000535734
-6.36025	0.0149596	0.000578371
-6.26087	0.018269	0.000639152
-6.16149	0.0229872	0.000716952
-6.06211	0.0290471	0.000805931
-5.96273	0.0365604	0.000904175
-5.86335	0.0430004	0.00098058
-5.76398	0.0508044	0.00106585
-5.6646	0.0664796	0.00121924
-5.56522	0.0860679	0.00138729
-5.46584	0.0985901	0.00148478
-5.36646	0.123948	0.00166481
-5.26708	0.146577	0.00181042
-5.1677	0.179224	0.00200191
-5.06832	0.220771	0.00222187
-4.96894	0.263526	0.00242749
-4.86957	0.322827	0.00268678
-4.77019	0.385125	0.00293459
-4.67081	0.469963	0.00324174
-4.57143	0.570342	0.0035712
-4.47205	0.683602	0.00390974
-4.37267	0.816784	0.00427366
-4.27329	0.974028	0.00466694
-4.17391	1.15395	0.00507971
-4.07453	1.34766	0.00548955
-3.97516	1.59464	0.00597142
-3.87578	1.85718	0.00644427
-3.7764	2.13428	0.00690832
-3.67702	2.43559	0.00737988
-3.57764	2.77788	0.0078814
-3.47826	3.13234	0.00836915
-3.37888	3.49417	0.00883932
-3.2795	3.89173	0.00932863
-3.18012	4.31952	0.00982798
-3.08075	4.7495	0.0103055
-2.98137	5.20996	0.0107935
-2.88199	5.71116	0.0113008
-2.78261	6.18701	0.0117622
-2.68323	6.69089	0.0122318
-2.58385	7.22141	0.0127074
-2.48447	7.74801	0.0131626
-2.38509	8.29866	0.0136223
-2.28571	8.79033	0.01402
-2.18634	9.33988	0.0144516
-2.08696	9.83001	0.014826
-1.98758	10.2775	0.0151597
-1.8882	10.7326	0.0154917
-1.78882	11.1631	0.0157993
-1.68944	11.5162	0.0160473
-1.59006	11.8152	0.0162542
-1.49068	12.0718	0.0164298
-1.3913	12.3126	0.0165929
-1.29193	12.4565	0.0166896
-1.19255	12.5762	0.0167696
-1.09317	12.6217	0.0167998
-0.993789	12.6387	0.0168112
-0.89441	12.5937	0.0167812
-0.795031	12.5452	0.0167488
-0.695652	12.448	0.0166839
-0.596273	12.376	0.0166355
-0.496894	12.218	0.016529
-0.397516	12.1155	0.0164595
-0.298137	12.03	0.0164014
-0.198758	11.9529	0.0163487
-0.0993789	11.9076	0.0163177
-9.85323e-16	11.8888	0.0163048
0.0993789	11.8993	0.016312
0.198758	11.9639	0.0163562
0.298137	12.0197	0.0163944
0.397516	12.1141	0.0164586
0.496894	12.2485	0.0165496
0.596273	12.3697	0.0166313
0.695652	12.4364	0.0166761
0.795031	12.538	0.016744
0.89441	12.5868	0.0167766
0.993789	12.6347	0.0168085
1.09317	12.6335	0.0168077
1.19255	12.548	0.0167507
1.29193	12.4904	0.0167123
1.3913	12.2838	0.0165734
1.49068	12.086	0.0164395
1.59006	11.8262	0.0162618
1.68944	11.5277	0.0160553
1.78882	11.144	0.0157858
1.8882	10.7404	0.0154973
1.98758	10.3277	0.0151967
2.08696	9.80825	0.0148096
2.18634	9.28424	0.0144085
2.28571	8.7999	0.0140277
2.38509	8.25713	0.0135882
2.48447	7.74687	0.0131616
2.58385	7.21888	0.0127052
2.68323	6.69228	0.012233
2.78261	6.18528	0.0117605
2.88199	5.7083	0.011298
2.98137	5.20316	0.0107865
3.08075	4.74534	0.010301
3.18012	4.30284	0.00980899
3.2795	3.89434	0.00933177
3.37888	3.51058	0.00886005
3.47826	3.12353	0.00835737
3.57764	2.76028	0.00785639
3.67702	2.43913	0.00738523
3.7764	2.13361	0.00690723
3.87578	1.84658	0.00642585
3.97516	1.58862	0.00596015
4.07453	1.36226	0.00551921
4.17391	1.15544	0.00508301
4.27329	0.977091	0.00467427
4.37267	0.812379	0.00426212
4.47205	0.681052	0.00390245
4.57143	0.570611	0.00357204
4.67081	0.466565	0.00323
4.77019	0.38678	0.00294089
4.86957	0.321262	0.00268026
4.96894	0.263548	0.0024276
5.06832	0.219631	0.00221612
5.1677	0.181013	0.00201188
5.26708	0.147047	0.00181332
5.36646	0.121018	0.00164502
5.46584	0.0999542	0.00149502
5.56522	0.0828479	0.00136109
5.6646	0.0652944	0.00120833
5.76398	0.0531076	0.00108975
5.86335	0.0452365	0.00100575
5.96273	0.0356883	0.000893326
6.06211	0.030031	0.000819467
6.16149	0.0257824	0.000759291
6.26087	0.0186715	0.000646155
6.36025	0.0150937	0.000580959
6.45963	0.0124775	0.000528215
6.55901	0.0100178	0.000473296
6.65839	0.00836306	0.000432443
6.75776	0.00543375	0.000348575
6.85714	0.00478528	0.000327115
6.95652	0.00335417	0.000273867
7.0559	0.00335417	0.000273867
7.15528	0.00248208	0.000235589
7.25466	0.00181125	0.00020125
7.35404	0.00136403	0.000174646
7.45342	0.000648472	0.000120418
7.5528	0.000514306	0.00010724
7.65217	0.000469583	0.000102471
7.75155	0.000313056	8.36676e-05
7.85093	0.000178889	6.32468e-05
7.95031	0.000134167	5.47733e-05
