0.0722917	0.184008	0.00234574
0.196875	0.186858	0.00118056
0.321458	0.195936	0.000935608
0.446042	0.204487	0.000808934
0.570625	0.21183	0.000727176
0.695208	0.210714	0.000656948
0.819792	0.198676	0.000587433
0.944375	0.177724	0.000517624
1.06896	0.151157	0.000448685
1.19354	0.122201	0.000381744
1.31812	0.0945253	0.000319533
1.44271	0.0703505	0.000263465
1.56729	0.0511699	0.000215578
1.69188	0.0361846	0.000174474
1.81646	0.0251062	0.000140239
1.94104	0.0170063	0.000111652
2.06563	0.0112933	8.81935e-05
2.19021	0.00757495	7.01448e-05
2.31479	0.0049784	5.53118e-05
2.43938	0.00329395	4.38228e-05
2.56396	0.00206801	3.38687e-05
2.68854	0.00131369	2.63606e-05
2.81312	0.000837273	2.05704e-05
2.93771	0.000500813	1.55682e-05
