0.0722917	12.3443	0.111794
0.196875	12.0103	0.0555414
0.321458	10.7872	0.0407844
0.446042	8.7869	0.0311632
0.570625	6.41159	0.0235128
0.695208	4.32862	0.0174816
0.819792	2.80304	0.0129469
0.944375	1.75269	0.0095354
1.06896	1.05769	0.00696008
1.19354	0.627785	0.00507267
1.31812	0.369999	0.00370616
1.44271	0.219066	0.00272451
1.56729	0.121554	0.00194741
1.69188	0.0678386	0.00140031
1.81646	0.0379256	0.00100984
1.94104	0.0212453	0.000731419
2.06563	0.012427	0.000541924
2.19021	0.00723939	0.000401626
2.31479	0.00390391	0.000287059
2.43938	0.00206077	0.000203079
2.56396	0.00102909	0.000140053
2.68854	0.000726409	0.000114867
2.81312	0.000259557	6.70209e-05
2.93771	0.000249264	6.43629e-05
