0.0722917	458.659	0.832308
0.196875	276.265	0.319682
0.321458	150.052	0.181266
0.446042	82.9487	0.113691
0.570625	47.3061	0.0756744
0.695208	27.5283	0.0522208
0.819792	16.3337	0.0369967
0.944375	9.74256	0.0266037
1.06896	5.83461	0.0193429
1.19354	3.54179	0.0142551
1.31812	2.13709	0.0105336
1.44271	1.28218	0.00779804
1.56729	0.791246	0.00587584
1.69188	0.487818	0.00443994
1.81646	0.290721	0.00330728
1.94104	0.183415	0.00254149
2.06563	0.113373	0.00193611
2.19021	0.0694102	0.00147103
2.31479	0.0411927	0.00110263
2.43938	0.0274552	0.00087667
2.56396	0.0146293	0.000623852
2.68854	0.00869069	0.000469981
2.81312	0.00587282	0.00037755
2.93771	0.00415353	0.000310474
